metro_id,property_type,time_stamp,room_num,price
395109,3bedroom,2015-06,3,1050.0
395109,3bedroom,2015-07,3,1040.0
395109,3bedroom,2015-08,3,1050.0
395109,3bedroom,2015-09,3,1050.0
395109,3bedroom,2015-10,3,1050.0
395109,3bedroom,2015-11,3,1050.0
395109,3bedroom,2015-12,3,1050.0
395109,3bedroom,2016-01,3,1007.0
395109,3bedroom,2016-02,3,1000.0
395109,3bedroom,2016-03,3,1122.0
395109,3bedroom,2016-04,3,1090.0
395109,3bedroom,2016-05,3,1105.0
395109,3bedroom,2016-06,3,1110.0
395109,3bedroom,2016-07,3,1050.0
395109,3bedroom,2016-08,3,1087.0
395109,3bedroom,2016-09,3,1050.0
395109,3bedroom,2016-10,3,1100.0
395109,3bedroom,2016-11,3,1075.0
395109,3bedroom,2016-12,3,1100.0
395109,3bedroom,2017-01,3,1050.0
